oid,mjd,mag,magerr,catflags,filtercode,ra,dec
820303200003013,58232.3050231,19.752388,0.131509125,0,zi,190.4884661,59.9245067
820303200003013,58243.3453356,19.7984009,0.134492218,0,zi,190.4882868,59.9245628
820303200003013,58267.2420023,19.6476288,0.12444672,0,zi,190.4884895,59.9245375
820303200003013,58278.1780787,19.8391418,0.13704738,0,zi,190.4885075,59.9245474
820303200003013,58282.1814699,19.6685028,0.125876263,0,zi,190.4886143,59.9245036
820303200003013,58286.1782407,19.6517277,0.124728069,0,zi,190.4886092,59.924537
820303200003013,58290.186169,19.8319054,0.136600241,0,zi,190.4886032,59.9245294
820303200003013,58295.3246296,19.5447922,0.117317662,0,zi,190.488434,59.9245956
820303200003013,58302.1856019,19.7133598,0.128914431,0,zi,190.4884796,59.924487
820303200003013,58320.2189815,20.013813,0.146623179,0,zi,190.4885641,59.9245596
820303200003013,58547.4485764,19.8440437,0.137348533,0,zi,190.4885665,59.9244806
820303200003013,58557.3448495,19.8183727,0.135756001,0,zi,190.4884288,59.924664
820303200003013,58581.2839468,19.9045048,0.140931576,0,zi,190.4886514,59.9244791
820303200003013,58585.2367708,19.6990814,0.127953053,0,zi,190.4885915,59.9245467
820303200003013,58596.3654282,19.9310665,0.142418399,0,zi,190.4885748,59.9244789
820303200003013,58639.1994097,19.648777,0.124525554,0,zi,190.4884917,59.9245029
820303200003013,58643.218831,19.9171028,0.141644061,0,zi,190.4884536,59.924613
820303200003013,58648.2834954,19.8060074,0.13497591,0,zi,190.4886646,59.9245142
820303200003013,58652.2442593,20.054245,0.148395687,0,zi,190.4887832,59.9245471
820303200003013,58663.1786343,19.896759,0.140487194,0,zi,190.4885747,59.924524
820303200003013,58828.5255556,19.6386108,0.123826608,32768,zi,190.4884779,59.9245578
820303200003013,58828.5267014,19.8999615,0.140671492,32768,zi,190.4885791,59.9245139
820303200003013,58830.5198264,19.8196774,0.135837883,32768,zi,190.4886212,59.924524
820303200003013,58830.5209606,19.8939133,0.140322775,32768,zi,190.4885899,59.9245287
820303200003013,58831.525787,19.9187622,0.141736969,32768,zi,190.4885212,59.9245044
820303200003013,58831.5269329,19.7465611,0.131125107,32768,zi,190.4885649,59.9244278
820303200003013,58837.5419444,19.343544,0.103391975,32768,zi,190.4887334,59.9249111
820303200003013,58846.5385301,19.7746372,0.132963061,32768,zi,190.4886259,59.9245243
820303200003013,58855.3851273,19.6215744,0.122651607,0,zi,190.4885789,59.9245275
820303200003013,58855.4052199,19.8382664,0.136993438,0,zi,190.4886287,59.9245468
820303200003013,58859.389213,19.7214584,0.129457057,0,zi,190.4886879,59.9245119
820303200003013,58861.3693171,19.9554462,0.143728733,32768,zi,190.4879191,59.9243775
820303200003013,58862.5147917,19.7278919,0.129886538,32768,zi,190.4885494,59.924524
820303200003013,58862.5550463,19.8534317,0.137921095,32768,zi,190.4885523,59.9245514
820303200003013,58863.4740856,19.893013,0.14027068,32768,zi,190.4885562,59.9244811
820303200003013,58863.4952894,19.7719326,0.132787392,32768,zi,190.4885556,59.9245132
820303200003013,58864.3596296,19.8154736,0.135573834,32768,zi,190.4885701,59.9245483
820303200003013,58864.3897222,19.9105453,0.14127478,32768,zi,190.4885716,59.9244869
820303200003013,58866.4359838,20.0077515,0.146339983,32768,zi,190.4883712,59.9244967
820303200003013,58866.4547685,19.8549232,0.138011515,32768,zi,190.4885856,59.9245658
