oid,mjd,mag,magerr,catflags,filtercode,ra,dec
550315300004462,58302.461412,20.4028778,0.170315087,0,zi,359.9129776,21.4857272
550315300004462,58307.4360995,20.1513367,0.153570175,0,zi,359.9131403,21.485478
550315300004462,58312.389919,20.4542637,0.172946215,0,zi,359.9128643,21.4855326
550315300004462,58319.4840509,20.3085613,0.164652288,0,zi,359.9129939,21.4857509
550315300004462,58337.4620718,20.2386303,0.15992102,0,zi,359.9129137,21.4856526
550315300004462,58342.3833333,20.1894436,0.156392545,0,zi,359.9129164,21.4857088
550315300004462,58347.3831134,20.302721,0.164272338,0,zi,359.9129291,21.4857013
550315300004462,58351.3466782,20.0269146,0.143993586,0,zi,359.9129172,21.4857207
550315300004462,58362.2962037,20.0504818,0.145838037,0,zi,359.9130586,21.485759
550315300004462,58369.3536343,20.261219,0.161489874,0,zi,359.9128537,21.4857569
550315300004462,58373.35,20.3754749,0.16877076,0,zi,359.9128528,21.4857343
550315300004462,58374.295787,20.2464752,0.160469845,0,zi,359.9128309,21.4856375
550315300004462,58377.3319213,20.1262512,0.151678011,0,zi,359.9128918,21.4856861
550315300004462,58382.2826157,19.861454,0.130912825,0,zi,359.9129831,21.4856932
550315300004462,58400.232419,19.9783783,0.140169561,0,zi,359.91295,21.4856491
550315300004462,58423.2577778,20.4360275,0.172054857,0,zi,359.9129879,21.4857046
550315300004462,58666.4493634,20.2872276,0.16324982,0,zi,359.9128656,21.485694
550315300004462,58670.4081019,20.1880684,0.156291872,0,zi,359.912943,21.4857624
550315300004462,58676.4537153,20.0466061,0.14553535,0,zi,359.9129164,21.485643
550315300004462,58676.4546181,20.7083263,0.189685941,0,zi,359.912923,21.4856174
550315300004462,58691.3412731,20.4214897,0.171310186,0,zi,359.9129488,21.485698
550315300004462,58697.4404977,20.412096,0.170813665,0,zi,359.9129444,21.4857385
550315300004462,58699.4147801,20.2095623,0.157852843,0,zi,359.9129352,21.4857526
550315300004462,58701.4261458,20.3225784,0.165551841,0,zi,359.9129405,21.485758
550315300004462,58701.4312269,20.3951492,0.169888869,0,zi,359.9129068,21.4856845
550315300004462,58705.4228472,20.2266426,0.159074485,0,zi,359.913,21.485724
550315300004462,58732.3319329,20.2354813,0.159699529,0,zi,359.9130046,21.4857045
550315300004462,58747.3401852,20.2880402,0.163303971,0,zi,359.9129128,21.4856706
550315300004462,58751.3395949,20.3618851,0.167972177,0,zi,359.9129361,21.4856751
550315300004462,58757.3426042,20.0014515,0.14199087,0,zi,359.9129752,21.4856419
550315300004462,58765.3203472,19.8574009,0.130592749,0,zi,359.9129656,21.4856569
