oid,mjd,mag,magerr,catflags,filtercode,ra,dec
567207300005704,58217.1583449,18.8527813,0.045711901,0,zr,122.7891255,17.4914356
567207300005704,58217.1815972,19.04175,0.052732978,32768,zr,122.7891225,17.4913974
567207300005704,58223.1635764,18.9560547,0.0494086184,0,zr,122.7891308,17.4913843
567207300005704,58223.1822222,18.9712505,0.0499806367,0,zr,122.7891115,17.4913945
567207300005704,58227.1601042,18.9322128,0.0485259816,0,zr,122.7891216,17.4914187
567207300005704,58244.1587037,18.9336395,0.0485782996,0,zr,122.7891135,17.4913514
567207300005704,58247.2198032,18.9736671,0.0500722751,0,zr,122.7890959,17.4913545
567207300005704,58263.1762384,18.8575172,0.0458743758,32768,zr,122.7890195,17.4914074
567207300005704,58369.5216088,18.9678211,0.049850896,0,zr,122.7891235,17.4913917
567207300005704,58372.5165162,19.0283718,0.0521979481,0,zr,122.7891039,17.4913737
567207300005704,58375.5156481,19.0785141,0.0542347059,0,zr,122.7891192,17.4914029
567207300005704,58378.5084259,19.0142212,0.0516386181,0,zr,122.7890449,17.4913935
567207300005704,58382.522963,19.0207825,0.0518971421,0,zr,122.7891152,17.4913792
567207300005704,58385.5253125,18.9197903,0.0480731949,0,zr,122.7891247,17.4913743
567207300005704,58425.4990741,19.0630436,0.053597074,0,zr,122.7891156,17.4913684
567207300005704,58428.4955093,19.0244617,0.052042719,0,zr,122.7891143,17.4913893
567207300005704,58432.3921528,18.9945145,0.0508707426,0,zr,122.789132,17.4913963
567207300005704,58434.4604167,19.0500183,0.0530666783,0,zr,122.789135,17.4913423
567207300005704,58439.3525694,18.9865246,0.0505630299,0,zr,122.7891488,17.4913711
567207300005704,58440.5027199,19.0744247,0.0540653281,0,zr,122.7891107,17.491391
567207300005704,58441.3834259,19.118042,0.0559019558,0,zr,122.7891347,17.4913533
567207300005704,58442.3491551,18.85746,0.0458724052,32768,zr,122.7890369,17.4914105
567207300005704,58443.39625,19.0670776,0.0537625402,0,zr,122.789127,17.4913593
567207300005704,58443.4399884,19.1288242,0.056366425,0,zr,122.7891464,17.4914068
567207300005704,58447.4193403,19.1336308,0.0565748364,0,zr,122.7892906,17.4914291
567207300005704,58447.5026042,18.9705849,0.0499553978,0,zr,122.7890946,17.491374
567207300005704,58455.4553588,19.0818233,0.0543721728,0,zr,122.789141,17.4913958
567207300005704,58455.4987153,19.0925751,0.0548214465,0,zr,122.7891309,17.4914257
567207300005704,58461.5066319,19.1205444,0.0560093634,0,zr,122.7891104,17.4914042
567207300005704,58464.2966088,19.0883942,0.0546462648,0,zr,122.7891237,17.4913633
567207300005704,58472.4277199,19.1227493,0.0561042279,0,zr,122.7891343,17.4914043
567207300005704,58480.4230093,19.158802,0.0576799922,0,zr,122.7890952,17.491361
567207300005704,58481.4247106,19.1896591,0.0590668246,0,zr,122.7891113,17.4914196
567207300005704,58486.4534722,19.0090065,0.0514341965,0,zr,122.7892019,17.4913689
567207300005704,58490.2152662,19.2030563,0.0596800856,0,zr,122.7891909,17.4913717
567207300005704,58502.4201736,18.8765717,0.0465347469,0,zr,122.7891007,17.4915549
567207300005704,58505.2748148,18.6277122,0.0387102552,0,zr,122.7891047,17.4913459
567207300005704,58505.3128472,18.7416019,0.0420824662,0,zr,122.7891322,17.4913708
567207300005704,58505.3264352,18.8413105,0.0453211553,0,zr,122.7890679,17.4914748
567207300005704,58506.2791782,18.9997673,0.0510741547,0,zr,122.7891274,17.4913909
567207300005704,58506.2951389,18.906517,0.0475946181,0,zr,122.7891036,17.4914333
567207300005704,58506.3113079,19.0093994,0.0514495373,0,zr,122.7891285,17.4914516
567207300005704,58506.3460301,18.9811745,0.0503581576,0,zr,122.7890596,17.4913248
567207300005704,58506.3636921,19.0407734,0.0526937321,0,zr,122.7891462,17.4912671
567207300005704,58506.3802083,18.9575653,0.0494651832,0,zr,122.7890335,17.4914008
567207300005704,58506.3964236,19.00457,0.0512609556,0,zr,122.789121,17.4913557
567207300005704,58506.4125694,19.111805,0.0556351915,0,zr,122.7892243,17.4915073
567207300005704,58506.4237963,19.0423374,0.0527566224,0,zr,122.7892088,17.4913363
567207300005704,58508.2867477,19.1636887,0.0578972325,0,zr,122.789163,17.4913504
567207300005704,58509.2865509,19.0240917,0.0520280786,0,zr,122.7891171,17.4913721
567207300005704,58511.2108796,19.0937996,0.054872863,0,zr,122.7891196,17.4913579
567207300005704,58511.213287,19.1197662,0.0559759773,0,zr,122.7891552,17.4914019
567207300005704,58511.215706,19.1422234,0.0569494888,0,zr,122.7890883,17.4913351
567207300005704,58511.218125,19.2753258,0.0631081611,0,zr,122.789097,17.4914057
567207300005704,58511.2205556,19.1314907,0.0564819463,0,zr,122.7891029,17.4913473
567207300005704,58511.2229745,19.2191124,0.0604241267,0,zr,122.7891494,17.4913746
567207300005704,58511.2278472,19.2203197,0.0604804829,0,zr,122.7891247,17.4913984
567207300005704,58511.2302894,19.1791878,0.058592204,0,zr,122.7891392,17.491382
567207300005704,58511.237662,19.1037178,0.0552913621,0,zr,122.7891568,17.4913438
567207300005704,58511.2526505,19.163784,0.057901483,0,zr,122.7891434,17.4913513
567207300005704,58511.2637269,19.1899261,0.059078984,0,zr,122.7891481,17.4913846
567207300005704,58511.266875,19.1074638,0.0554503687,0,zr,122.7891279,17.4913629
567207300005704,58511.2700463,19.1162148,0.0558236465,0,zr,122.7891448,17.4913608
567207300005704,58511.2732407,19.1949768,0.059309449,0,zr,122.789112,17.4913505
567207300005704,58511.2764583,19.1482544,0.0572140589,0,zr,122.789137,17.4913779
567207300005704,58511.2797222,19.1966267,0.0593849383,0,zr,122.7891506,17.4913843
567207300005704,58511.2829977,19.1622658,0.0578339137,0,zr,122.7891485,17.4913598
567207300005704,58511.2863079,19.179903,0.0586244948,0,zr,122.7891193,17.4913792
567207300005704,58511.2896181,19.1941643,0.0592722893,0,zr,122.7891367,17.4913748
567207300005704,58511.2929398,19.0922699,0.054808639,0,zr,122.7891452,17.4913759
567207300005704,58511.2962963,19.1717987,0.0582597964,0,zr,122.7891523,17.4913661
567207300005704,58511.2999769,19.0580215,0.0533918664,0,zr,122.789139,17.4913627
567207300005704,58511.3035648,19.2126522,0.0601235852,0,zr,122.7891186,17.4913762
567207300005704,58511.3071644,19.1924477,0.0591939054,0,zr,122.7891271,17.4913613
567207300005704,58511.3107639,19.1458988,0.0571105629,0,zr,122.7891293,17.4913505
567207300005704,58511.3143634,19.1405029,0.0568742678,0,zr,122.7891493,17.4913784
567207300005704,58511.3179514,19.1100292,0.0555595234,0,zr,122.7891452,17.4913719
567207300005704,58511.3215394,19.1924381,0.0591934659,0,zr,122.7891342,17.4913885
567207300005704,58511.3251042,19.2066727,0.0598468222,0,zr,122.7891185,17.4913812
567207300005704,58511.3286574,19.10746,0.0554501675,0,zr,122.7891754,17.4913623
567207300005704,58511.3321991,19.1332455,0.0565581061,0,zr,122.7891364,17.4914049
567207300005704,58511.3357292,19.1067047,0.0554181002,0,zr,122.7891511,17.4913933
567207300005704,58511.3392593,19.1124439,0.0556624532,0,zr,122.7891396,17.4913547
567207300005704,58511.3427662,19.1436081,0.0570101403,0,zr,122.7891542,17.4913619
